t_s,mesh_sysid,role,lat,lon,rel_alt_m
134.95,5,follower,-35.3631506,149.1652142,15.00
135.45,5,follower,-35.3631417,149.1652142,15.00
135.96,5,follower,-35.3631328,149.1652142,15.00
136.46,5,follower,-35.3631239,149.1652142,15.00
136.96,5,follower,-35.3631150,149.1652142,15.00
137.46,5,follower,-35.3631062,149.1652142,15.00
137.96,5,follower,-35.3630973,149.1652142,15.00
138.46,5,follower,-35.3630884,149.1652142,15.00
138.96,5,follower,-35.3630795,149.1652142,15.00
139.46,5,follower,-35.3630706,149.1652142,15.00
139.96,5,follower,-35.3630618,149.1652142,15.00
140.46,5,follower,-35.3630544,149.1652142,15.00
140.96,5,follower,-35.3630522,149.1652142,15.00
141.46,5,follower,-35.3630555,149.1652151,15.00
141.96,5,follower,-35.3630591,149.1652204,15.00
142.46,5,follower,-35.3630595,149.1652314,15.00
142.96,5,follower,-35.3630595,149.1652492,15.01
143.46,5,follower,-35.3630595,149.1652696,15.01
143.96,5,follower,-35.3630598,149.1652865,15.00
144.46,5,follower,-35.3630605,149.1652982,15.00
144.96,5,follower,-35.3630611,149.1653097,15.00
145.46,5,follower,-35.3630615,149.1653213,15.00
145.96,5,follower,-35.3630616,149.1653339,15.00
146.46,5,follower,-35.3630616,149.1653455,15.00
146.96,5,follower,-35.3630616,149.1653573,15.00
147.46,5,follower,-35.3630616,149.1653688,15.00
147.96,5,follower,-35.3630616,149.1653800,15.00
148.46,5,follower,-35.3630616,149.1653911,15.00
148.96,5,follower,-35.3630616,149.1654020,15.00
149.46,5,follower,-35.3630616,149.1654129,15.00
149.96,5,follower,-35.3630616,149.1654238,15.00
150.46,5,follower,-35.3630616,149.1654346,15.00
150.96,5,follower,-35.3630616,149.1654455,15.00
151.46,5,follower,-35.3630616,149.1654564,15.00
151.96,5,follower,-35.3630616,149.1654673,15.00
152.46,5,follower,-35.3630616,149.1654782,15.00
152.96,5,follower,-35.3630616,149.1654891,15.00
153.46,5,follower,-35.3630616,149.1654999,15.00
153.96,5,follower,-35.3630616,149.1655107,15.00
154.46,5,follower,-35.3630616,149.1655216,15.00
154.96,5,follower,-35.3630616,149.1655324,15.00
155.46,5,follower,-35.3630616,149.1655423,15.00
155.96,5,follower,-35.3630617,149.1655467,15.00
156.46,5,follower,-35.3630625,149.1655441,15.00
156.96,5,follower,-35.3630666,149.1655403,15.00
157.46,5,follower,-35.3630758,149.1655393,15.00
157.96,5,follower,-35.3630903,149.1655389,15.01
158.46,5,follower,-35.3631060,149.1655384,15.01
158.96,5,follower,-35.3631186,149.1655377,15.00
159.46,5,follower,-35.3631285,149.1655368,15.00
159.96,5,follower,-35.3631384,149.1655360,15.00
160.46,5,follower,-35.3631477,149.1655355,15.00
160.97,5,follower,-35.3631575,149.1655353,15.00
161.46,5,follower,-35.3631672,149.1655352,15.00
161.96,5,follower,-35.3631766,149.1655352,15.00
162.46,5,follower,-35.3631857,149.1655352,15.00
162.96,5,follower,-35.3631947,149.1655352,15.00
163.46,5,follower,-35.3632036,149.1655352,15.00
163.96,5,follower,-35.3632125,149.1655353,15.00
164.46,5,follower,-35.3632215,149.1655353,15.00
164.96,5,follower,-35.3632304,149.1655353,15.00
165.47,5,follower,-35.3632393,149.1655353,15.00
165.97,5,follower,-35.3632483,149.1655353,15.00
166.46,5,follower,-35.3632572,149.1655353,15.00
166.96,5,follower,-35.3632661,149.1655353,15.00
167.47,5,follower,-35.3632750,149.1655353,15.00
167.96,5,follower,-35.3632839,149.1655353,15.00
168.47,5,follower,-35.3632927,149.1655353,15.00
168.97,5,follower,-35.3633016,149.1655353,15.00
169.47,5,follower,-35.3633105,149.1655353,15.00
169.96,5,follower,-35.3633194,149.1655353,15.00
170.46,5,follower,-35.3633278,149.1655353,15.00
170.96,5,follower,-35.3633327,149.1655353,15.00
171.47,5,follower,-35.3633315,149.1655350,15.00
171.97,5,follower,-35.3633272,149.1655320,15.00
172.47,5,follower,-35.3633254,149.1655240,15.00
172.97,5,follower,-35.3633257,149.1655096,15.00
173.46,5,follower,-35.3633258,149.1654893,15.01
173.97,5,follower,-35.3633256,149.1654689,15.01
174.46,5,follower,-35.3633251,149.1654541,15.00
174.97,5,follower,-35.3633244,149.1654428,15.00
175.47,5,follower,-35.3633238,149.1654324,15.00
175.97,5,follower,-35.3633234,149.1654202,15.00
176.47,5,follower,-35.3633233,149.1654086,15.00
176.96,5,follower,-35.3633233,149.1653972,15.00
177.47,5,follower,-35.3633232,149.1653869,15.00
177.97,5,follower,-35.3633233,149.1653754,15.00
178.47,5,follower,-35.3633233,149.1653647,15.00
178.97,5,follower,-35.3633233,149.1653533,15.00
179.47,5,follower,-35.3633233,149.1653420,15.00
179.97,5,follower,-35.3633233,149.1653308,15.00
180.46,5,follower,-35.3633233,149.1653197,15.00
180.97,5,follower,-35.3633233,149.1653086,15.00
181.46,5,follower,-35.3633233,149.1652977,15.00
181.96,5,follower,-35.3633233,149.1652867,15.00
182.47,5,follower,-35.3633234,149.1652759,15.00
182.97,5,follower,-35.3633234,149.1652650,15.00
183.47,5,follower,-35.3633234,149.1652541,15.00
183.97,5,follower,-35.3633234,149.1652432,15.00
184.47,5,follower,-35.3633234,149.1652323,15.00
184.96,5,follower,-35.3633234,149.1652215,15.00
185.47,5,follower,-35.3633234,149.1652110,15.00
185.97,5,follower,-35.3633233,149.1652036,15.00
186.47,5,follower,-35.3633233,149.1652035,15.00
186.97,5,follower,-35.3633231,149.1652073,15.00
187.47,5,follower,-35.3633230,149.1652094,15.00
187.97,5,follower,-35.3633230,149.1652099,15.00
188.47,5,follower,-35.3633230,149.1652101,15.00
188.97,5,follower,-35.3633231,149.1652104,15.00
189.47,5,follower,-35.3633232,149.1652109,15.00
189.97,5,follower,-35.3633233,149.1652113,15.00
190.47,5,follower,-35.3633233,149.1652117,15.00
190.97,5,follower,-35.3633233,149.1652120,15.00
46.94,6,follower,-35.3631931,149.1651770,2.23
47.44,6,follower,-35.3631931,149.1651770,3.39
47.94,6,follower,-35.3631931,149.1651770,4.67
48.44,6,follower,-35.3631931,149.1651770,5.95
48.94,6,follower,-35.3631931,149.1651770,7.19
49.45,6,follower,-35.3631931,149.1651770,8.42
49.95,6,follower,-35.3631931,149.1651770,9.66
50.44,6,follower,-35.3631931,149.1651770,10.90
50.94,6,follower,-35.3631931,149.1651770,12.13
51.44,6,follower,-35.3631931,149.1651770,13.29
51.95,6,follower,-35.3631931,149.1651770,14.76
52.44,6,follower,-35.3631932,149.1651770,16.51
52.95,6,follower,-35.3631932,149.1651769,17.80
53.44,6,follower,-35.3631932,149.1651769,18.67
53.94,6,follower,-35.3631932,149.1651770,19.26
54.45,6,follower,-35.3631932,149.1651770,19.62
54.95,6,follower,-35.3631932,149.1651770,19.73
55.44,6,follower,-35.3631931,149.1651769,19.61
55.95,6,follower,-35.3631931,149.1651769,19.24
56.45,6,follower,-35.3631931,149.1651769,18.61
56.94,6,follower,-35.3631931,149.1651768,17.84
57.44,6,follower,-35.3631931,149.1651768,17.07
57.94,6,follower,-35.3631931,149.1651768,16.32
58.45,6,follower,-35.3631931,149.1651768,15.64
58.95,6,follower,-35.3631931,149.1651768,15.16
59.44,6,follower,-35.3631931,149.1651769,14.96
59.94,6,follower,-35.3631931,149.1651768,14.97
60.44,6,follower,-35.3631931,149.1651769,15.01
60.95,6,follower,-35.3631931,149.1651769,15.03
61.44,6,follower,-35.3631931,149.1651769,15.02
61.94,6,follower,-35.3631931,149.1651769,15.02
62.44,6,follower,-35.3631931,149.1651770,15.02
62.95,6,follower,-35.3631931,149.1651770,15.01
63.45,6,follower,-35.3631931,149.1651770,15.01
63.95,6,follower,-35.3631931,149.1651770,15.01
64.45,6,follower,-35.3631931,149.1651770,15.01
64.95,6,follower,-35.3631931,149.1651770,15.00
65.45,6,follower,-35.3631931,149.1651770,15.00
65.95,6,follower,-35.3631931,149.1651770,15.00
66.45,6,follower,-35.3631931,149.1651770,15.00
66.95,6,follower,-35.3631931,149.1651770,15.00
67.45,6,follower,-35.3631931,149.1651769,15.00
67.94,6,follower,-35.3631931,149.1651769,15.00
68.44,6,follower,-35.3631931,149.1651769,15.00
68.95,6,follower,-35.3631931,149.1651769,15.00
69.45,6,follower,-35.3631931,149.1651769,15.00
69.95,6,follower,-35.3631932,149.1651770,15.00
70.44,6,follower,-35.3631932,149.1651770,15.00
70.95,6,follower,-35.3631932,149.1651770,15.00
71.45,6,follower,-35.3631932,149.1651770,15.00
71.95,6,follower,-35.3631932,149.1651770,15.00
72.45,6,follower,-35.3631932,149.1651770,15.00
72.95,6,follower,-35.3631932,149.1651770,15.00
73.45,6,follower,-35.3631932,149.1651770,15.00
73.95,6,follower,-35.3631932,149.1651770,15.00
74.45,6,follower,-35.3631932,149.1651770,15.00
74.95,6,follower,-35.3631932,149.1651770,15.00
75.45,6,follower,-35.3631932,149.1651770,15.00
75.95,6,follower,-35.3631932,149.1651769,15.00
76.45,6,follower,-35.3631932,149.1651769,15.00
76.95,6,follower,-35.3631932,149.1651769,15.00
77.45,6,follower,-35.3631932,149.1651769,15.00
77.95,6,follower,-35.3631932,149.1651769,15.00
78.45,6,follower,-35.3631932,149.1651769,15.00
78.95,6,follower,-35.3631932,149.1651769,15.00
79.45,6,follower,-35.3631932,149.1651769,15.00
79.95,6,follower,-35.3631932,149.1651769,15.00
80.45,6,follower,-35.3631932,149.1651769,15.00
80.95,6,follower,-35.3631932,149.1651770,15.00
81.45,6,follower,-35.3631932,149.1651770,15.00
81.95,6,follower,-35.3631932,149.1651770,15.00
82.45,6,follower,-35.3631932,149.1651770,15.00
82.95,6,follower,-35.3631932,149.1651770,15.00
83.45,6,follower,-35.3631932,149.1651770,15.00
83.95,6,follower,-35.3631932,149.1651770,15.00
84.45,6,follower,-35.3631932,149.1651770,15.00
84.95,6,follower,-35.3631932,149.1651770,15.00
85.45,6,follower,-35.3631932,149.1651770,15.00
85.95,6,follower,-35.3631932,149.1651770,15.00
86.45,6,follower,-35.3631932,149.1651770,15.00
86.95,6,follower,-35.3631932,149.1651770,15.00
87.45,6,follower,-35.3631932,149.1651770,15.00
87.95,6,follower,-35.3631932,149.1651770,15.00
88.45,6,follower,-35.3631932,149.1651769,15.00
88.95,6,follower,-35.3631932,149.1651769,15.00
89.45,6,follower,-35.3631932,149.1651769,15.00
89.95,6,follower,-35.3631932,149.1651769,15.00
90.45,6,follower,-35.3631932,149.1651769,15.00
90.95,6,follower,-35.3631932,149.1651769,15.00
91.45,6,follower,-35.3631932,149.1651769,15.00
91.95,6,follower,-35.3631932,149.1651769,15.00
92.45,6,follower,-35.3631932,149.1651769,15.00
92.95,6,follower,-35.3631932,149.1651770,15.00
93.45,6,follower,-35.3631932,149.1651770,15.00
93.95,6,follower,-35.3631932,149.1651770,15.00
94.45,6,follower,-35.3631932,149.1651770,15.00
94.95,6,follower,-35.3631932,149.1651770,15.00
95.45,6,follower,-35.3631932,149.1651770,15.00
95.95,6,follower,-35.3631932,149.1651770,15.00
96.45,6,follower,-35.3631932,149.1651770,15.00
96.95,6,follower,-35.3631932,149.1651770,15.00
97.45,6,follower,-35.3631932,149.1651770,15.00
97.95,6,follower,-35.3631932,149.1651770,15.00
98.46,6,follower,-35.3631932,149.1651770,15.00
98.96,6,follower,-35.3631932,149.1651770,15.00
99.45,6,follower,-35.3631932,149.1651770,15.00
99.95,6,follower,-35.3631932,149.1651770,15.00
100.45,6,follower,-35.3631932,149.1651770,15.00
100.95,6,follower,-35.3631932,149.1651769,15.00
101.45,6,follower,-35.3631932,149.1651769,15.00
101.95,6,follower,-35.3631932,149.1651769,15.00
102.46,6,follower,-35.3631932,149.1651769,15.00
102.96,6,follower,-35.3631931,149.1651770,15.00
103.45,6,follower,-35.3631931,149.1651770,15.00
103.95,6,follower,-35.3631931,149.1651770,15.00
104.45,6,follower,-35.3631931,149.1651770,15.00
104.96,6,follower,-35.3631931,149.1651770,15.00
105.45,6,follower,-35.3631931,149.1651770,15.00
105.95,6,follower,-35.3631931,149.1651770,15.00
106.45,6,follower,-35.3631931,149.1651770,15.00
106.95,6,follower,-35.3631931,149.1651770,15.00
107.45,6,follower,-35.3631931,149.1651770,15.00
107.95,6,follower,-35.3631931,149.1651770,15.00
108.46,6,follower,-35.3631931,149.1651770,15.00
108.96,6,follower,-35.3631931,149.1651770,15.00
109.45,6,follower,-35.3631931,149.1651770,15.00
109.96,6,follower,-35.3631931,149.1651769,15.00
110.46,6,follower,-35.3631932,149.1651769,15.00
110.95,6,follower,-35.3631932,149.1651769,15.00
111.45,6,follower,-35.3631932,149.1651769,15.00
111.95,6,follower,-35.3631932,149.1651770,15.00
112.46,6,follower,-35.3631932,149.1651770,15.00
112.95,6,follower,-35.3631932,149.1651770,15.00
113.45,6,follower,-35.3631932,149.1651770,15.00
113.95,6,follower,-35.3631931,149.1651770,15.00
114.46,6,follower,-35.3631931,149.1651770,15.00
114.95,6,follower,-35.3631931,149.1651770,15.00
115.46,6,follower,-35.3631931,149.1651770,15.00
115.95,6,follower,-35.3631931,149.1651770,15.00
116.45,6,follower,-35.3631931,149.1651770,15.00
116.96,6,follower,-35.3631931,149.1651770,15.00
117.45,6,follower,-35.3631931,149.1651770,15.00
117.96,6,follower,-35.3631931,149.1651770,15.00
118.45,6,follower,-35.3631931,149.1651770,15.00
118.96,6,follower,-35.3631931,149.1651769,15.00
119.45,6,follower,-35.3631931,149.1651769,15.00
119.95,6,follower,-35.3631931,149.1651769,15.00
120.45,6,follower,-35.3631932,149.1651769,15.00
120.96,6,follower,-35.3631932,149.1651770,15.00
121.46,6,follower,-35.3631932,149.1651770,15.00
121.95,6,follower,-35.3631932,149.1651770,15.00
122.46,6,follower,-35.3631932,149.1651770,15.00
122.96,6,follower,-35.3631932,149.1651770,15.00
123.46,6,follower,-35.3631932,149.1651770,15.00
123.96,6,follower,-35.3631932,149.1651770,15.00
124.46,6,follower,-35.3631932,149.1651770,15.00
124.96,6,follower,-35.3631930,149.1651770,15.00
125.46,6,follower,-35.3631909,149.1651768,15.00
125.96,6,follower,-35.3631830,149.1651767,15.00
126.46,6,follower,-35.3631702,149.1651765,15.00
126.96,6,follower,-35.3631575,149.1651766,15.00
127.46,6,follower,-35.3631480,149.1651767,15.00
127.96,6,follower,-35.3631388,149.1651768,15.00
128.46,6,follower,-35.3631304,149.1651768,15.00
128.95,6,follower,-35.3631209,149.1651767,15.00
129.46,6,follower,-35.3631115,149.1651767,15.00
129.96,6,follower,-35.3631022,149.1651767,15.00
130.46,6,follower,-35.3630931,149.1651767,15.00
130.96,6,follower,-35.3630838,149.1651767,15.00
131.46,6,follower,-35.3630746,149.1651767,15.00
131.96,6,follower,-35.3630656,149.1651767,15.00
132.46,6,follower,-35.3630567,149.1651767,15.00
132.96,6,follower,-35.3630479,149.1651767,15.00
133.46,6,follower,-35.3630390,149.1651767,15.00
133.96,6,follower,-35.3630301,149.1651767,15.00
134.46,6,follower,-35.3630212,149.1651767,15.00
134.96,6,follower,-35.3630122,149.1651767,15.00
135.46,6,follower,-35.3630033,149.1651767,15.00
135.96,6,follower,-35.3629944,149.1651767,15.00
136.46,6,follower,-35.3629855,149.1651767,15.00
136.96,6,follower,-35.3629767,149.1651767,15.00
137.46,6,follower,-35.3629678,149.1651767,15.00
137.96,6,follower,-35.3629588,149.1651767,15.00
138.46,6,follower,-35.3629500,149.1651767,15.00
138.96,6,follower,-35.3629411,149.1651767,15.00
139.46,6,follower,-35.3629322,149.1651767,15.00
139.96,6,follower,-35.3629234,149.1651767,15.00
140.46,6,follower,-35.3629160,149.1651767,15.00
140.96,6,follower,-35.3629139,149.1651767,15.00
141.46,6,follower,-35.3629173,149.1651776,15.00
141.96,6,follower,-35.3629210,149.1651829,15.00
142.46,6,follower,-35.3629214,149.1651938,15.00
142.96,6,follower,-35.3629212,149.1652115,15.01
143.46,6,follower,-35.3629211,149.1652319,15.01
143.96,6,follower,-35.3629214,149.1652488,15.00
144.46,6,follower,-35.3629221,149.1652606,15.00
144.96,6,follower,-35.3629227,149.1652720,15.00
145.46,6,follower,-35.3629231,149.1652839,15.00
145.96,6,follower,-35.3629233,149.1652963,15.00
146.46,6,follower,-35.3629233,149.1653075,15.00
146.96,6,follower,-35.3629232,149.1653196,15.00
147.46,6,follower,-35.3629232,149.1653307,15.00
147.96,6,follower,-35.3629232,149.1653422,15.00
148.46,6,follower,-35.3629232,149.1653536,15.00
148.96,6,follower,-35.3629232,149.1653647,15.00
149.46,6,follower,-35.3629232,149.1653757,15.00
149.96,6,follower,-35.3629232,149.1653867,15.00
150.46,6,follower,-35.3629232,149.1653977,15.00
150.96,6,follower,-35.3629232,149.1654086,15.00
151.46,6,follower,-35.3629232,149.1654194,15.00
151.96,6,follower,-35.3629232,149.1654303,15.00
152.46,6,follower,-35.3629232,149.1654411,15.00
152.97,6,follower,-35.3629232,149.1654519,15.00
153.46,6,follower,-35.3629232,149.1654627,15.00
153.96,6,follower,-35.3629232,149.1654736,15.00
154.46,6,follower,-35.3629232,149.1654846,15.00
154.96,6,follower,-35.3629233,149.1654955,15.00
155.46,6,follower,-35.3629233,149.1655053,15.00
155.96,6,follower,-35.3629233,149.1655094,15.00
156.46,6,follower,-35.3629237,149.1655066,15.00
156.96,6,follower,-35.3629271,149.1655015,15.00
157.46,6,follower,-35.3629348,149.1655003,15.00
157.96,6,follower,-35.3629480,149.1655006,15.01
158.47,6,follower,-35.3629647,149.1655006,15.01
158.96,6,follower,-35.3629794,149.1655003,15.00
159.46,6,follower,-35.3629891,149.1654997,15.00
159.96,6,follower,-35.3629987,149.1654988,15.00
160.46,6,follower,-35.3630091,149.1654981,15.00
160.97,6,follower,-35.3630194,149.1654978,15.00
161.46,6,follower,-35.3630285,149.1654977,15.00
161.96,6,follower,-35.3630377,149.1654978,15.00
162.46,6,follower,-35.3630461,149.1654977,15.00
162.97,6,follower,-35.3630556,149.1654977,15.00
163.47,6,follower,-35.3630651,149.1654978,15.00
163.96,6,follower,-35.3630743,149.1654978,15.00
164.46,6,follower,-35.3630833,149.1654978,15.00
164.96,6,follower,-35.3630922,149.1654978,15.00
165.47,6,follower,-35.3631011,149.1654978,15.00
165.97,6,follower,-35.3631101,149.1654978,15.00
166.47,6,follower,-35.3631190,149.1654978,15.00
166.96,6,follower,-35.3631280,149.1654978,15.00
167.47,6,follower,-35.3631369,149.1654978,15.00
167.97,6,follower,-35.3631458,149.1654978,15.00
168.47,6,follower,-35.3631547,149.1654978,15.00
168.97,6,follower,-35.3631635,149.1654978,15.00
169.46,6,follower,-35.3631723,149.1654978,15.00
169.97,6,follower,-35.3631813,149.1654978,15.00
170.47,6,follower,-35.3631897,149.1654978,15.00
170.96,6,follower,-35.3631944,149.1654978,15.00
171.47,6,follower,-35.3631930,149.1654975,15.00
171.96,6,follower,-35.3631887,149.1654944,15.00
172.47,6,follower,-35.3631870,149.1654862,15.00
172.96,6,follower,-35.3631873,149.1654715,15.00
173.47,6,follower,-35.3631874,149.1654516,15.01
173.97,6,follower,-35.3631873,149.1654330,15.01
174.47,6,follower,-35.3631868,149.1654199,15.00
174.97,6,follower,-35.3631861,149.1654084,15.00
175.47,6,follower,-35.3631855,149.1653968,15.00
175.97,6,follower,-35.3631851,149.1653844,15.00
176.47,6,follower,-35.3631849,149.1653722,15.00
176.96,6,follower,-35.3631849,149.1653601,15.00
177.47,6,follower,-35.3631849,149.1653494,15.00
177.97,6,follower,-35.3631849,149.1653376,15.00
178.47,6,follower,-35.3631849,149.1653269,15.00
178.97,6,follower,-35.3631849,149.1653156,15.00
179.47,6,follower,-35.3631849,149.1653050,15.00
179.97,6,follower,-35.3631849,149.1652937,15.00
180.47,6,follower,-35.3631849,149.1652823,15.00
180.97,6,follower,-35.3631849,149.1652711,15.00
181.47,6,follower,-35.3631849,149.1652601,15.00
181.97,6,follower,-35.3631849,149.1652491,15.00
182.47,6,follower,-35.3631849,149.1652381,15.00
182.97,6,follower,-35.3631849,149.1652272,15.00
183.47,6,follower,-35.3631849,149.1652164,15.00
183.97,6,follower,-35.3631849,149.1652056,15.00
184.47,6,follower,-35.3631849,149.1651947,15.00
184.97,6,follower,-35.3631849,149.1651839,15.00
185.47,6,follower,-35.3631849,149.1651733,15.00
185.97,6,follower,-35.3631849,149.1651661,15.00
186.47,6,follower,-35.3631849,149.1651660,15.00
186.97,6,follower,-35.3631848,149.1651699,15.00
187.47,6,follower,-35.3631847,149.1651719,15.00
187.97,6,follower,-35.3631847,149.1651724,15.00
188.47,6,follower,-35.3631847,149.1651726,15.00
188.97,6,follower,-35.3631848,149.1651729,15.00
189.47,6,follower,-35.3631848,149.1651734,15.00
189.97,6,follower,-35.3631849,149.1651738,15.00
190.47,6,follower,-35.3631849,149.1651742,15.00
190.97,6,follower,-35.3631849,149.1651745,15.00
46.95,7,follower,-35.3632837,149.1653341,2.23
47.44,7,follower,-35.3632837,149.1653341,3.39
47.94,7,follower,-35.3632837,149.1653341,4.67
48.44,7,follower,-35.3632837,149.1653341,5.95
48.94,7,follower,-35.3632837,149.1653341,7.19
49.44,7,follower,-35.3632837,149.1653341,8.42
49.95,7,follower,-35.3632837,149.1653341,9.66
50.45,7,follower,-35.3632837,149.1653341,10.90
50.95,7,follower,-35.3632837,149.1653341,12.13
51.44,7,follower,-35.3632837,149.1653341,13.30
51.94,7,follower,-35.3632837,149.1653341,14.82
52.45,7,follower,-35.3632837,149.1653340,16.60
52.94,7,follower,-35.3632837,149.1653340,17.89
53.44,7,follower,-35.3632837,149.1653340,18.76
53.94,7,follower,-35.3632837,149.1653340,19.35
54.44,7,follower,-35.3632837,149.1653340,19.71
54.95,7,follower,-35.3632836,149.1653340,19.82
55.44,7,follower,-35.3632836,149.1653339,19.71
55.95,7,follower,-35.3632836,149.1653339,19.34
56.45,7,follower,-35.3632836,149.1653339,18.71
56.95,7,follower,-35.3632836,149.1653338,17.94
57.44,7,follower,-35.3632836,149.1653338,17.17
57.95,7,follower,-35.3632836,149.1653338,16.43
58.45,7,follower,-35.3632836,149.1653338,15.72
58.95,7,follower,-35.3632836,149.1653339,15.21
59.45,7,follower,-35.3632836,149.1653339,14.97
59.95,7,follower,-35.3632836,149.1653339,14.96
60.45,7,follower,-35.3632836,149.1653339,15.01
60.95,7,follower,-35.3632836,149.1653339,15.03
61.45,7,follower,-35.3632836,149.1653339,15.02
61.94,7,follower,-35.3632836,149.1653339,15.02
62.45,7,follower,-35.3632836,149.1653340,15.02
62.94,7,follower,-35.3632836,149.1653340,15.01
63.44,7,follower,-35.3632836,149.1653340,15.01
63.95,7,follower,-35.3632836,149.1653340,15.01
64.45,7,follower,-35.3632836,149.1653340,15.01
64.95,7,follower,-35.3632836,149.1653340,15.01
65.45,7,follower,-35.3632836,149.1653340,15.00
65.95,7,follower,-35.3632836,149.1653340,15.00
66.45,7,follower,-35.3632836,149.1653340,15.00
66.95,7,follower,-35.3632836,149.1653340,15.00
67.44,7,follower,-35.3632836,149.1653339,15.00
67.95,7,follower,-35.3632836,149.1653339,15.00
68.45,7,follower,-35.3632836,149.1653339,15.00
68.95,7,follower,-35.3632836,149.1653339,15.00
69.45,7,follower,-35.3632836,149.1653339,15.00
69.95,7,follower,-35.3632836,149.1653340,15.00
70.45,7,follower,-35.3632836,149.1653340,15.00
70.95,7,follower,-35.3632836,149.1653340,15.00
71.45,7,follower,-35.3632836,149.1653340,15.00
71.95,7,follower,-35.3632836,149.1653340,15.00
72.45,7,follower,-35.3632836,149.1653340,15.00
72.95,7,follower,-35.3632836,149.1653340,15.00
73.45,7,follower,-35.3632836,149.1653340,15.00
73.95,7,follower,-35.3632836,149.1653340,15.00
74.45,7,follower,-35.3632836,149.1653340,15.00
74.95,7,follower,-35.3632836,149.1653340,15.00
75.45,7,follower,-35.3632836,149.1653340,15.00
75.95,7,follower,-35.3632836,149.1653339,15.00
76.45,7,follower,-35.3632836,149.1653339,15.00
76.95,7,follower,-35.3632836,149.1653339,15.00
77.45,7,follower,-35.3632836,149.1653339,15.00
77.95,7,follower,-35.3632836,149.1653339,15.00
78.45,7,follower,-35.3632836,149.1653339,15.00
78.95,7,follower,-35.3632836,149.1653339,15.00
79.45,7,follower,-35.3632836,149.1653339,15.00
79.95,7,follower,-35.3632836,149.1653339,15.00
80.45,7,follower,-35.3632836,149.1653339,15.00
80.95,7,follower,-35.3632836,149.1653340,15.00
81.45,7,follower,-35.3632836,149.1653340,15.00
81.95,7,follower,-35.3632836,149.1653340,15.00
82.45,7,follower,-35.3632836,149.1653340,15.00
82.95,7,follower,-35.3632836,149.1653340,15.00
83.45,7,follower,-35.3632836,149.1653340,15.00
83.95,7,follower,-35.3632836,149.1653340,15.00
84.45,7,follower,-35.3632836,149.1653340,15.00
84.95,7,follower,-35.3632836,149.1653340,15.00
85.45,7,follower,-35.3632836,149.1653340,15.00
85.95,7,follower,-35.3632836,149.1653340,15.00
86.45,7,follower,-35.3632836,149.1653340,15.00
86.95,7,follower,-35.3632836,149.1653340,15.00
87.45,7,follower,-35.3632836,149.1653340,15.00
87.95,7,follower,-35.3632836,149.1653340,15.00
88.45,7,follower,-35.3632836,149.1653339,15.00
88.95,7,follower,-35.3632836,149.1653339,15.00
89.45,7,follower,-35.3632836,149.1653339,15.00
89.95,7,follower,-35.3632836,149.1653339,15.00
90.45,7,follower,-35.3632836,149.1653339,15.00
90.95,7,follower,-35.3632836,149.1653339,15.00
91.45,7,follower,-35.3632836,149.1653339,15.00
91.95,7,follower,-35.3632836,149.1653339,15.00
92.45,7,follower,-35.3632836,149.1653339,15.00
92.95,7,follower,-35.3632836,149.1653340,15.00
93.45,7,follower,-35.3632836,149.1653340,15.00
93.95,7,follower,-35.3632836,149.1653340,15.00
94.45,7,follower,-35.3632836,149.1653340,15.00
94.95,7,follower,-35.3632836,149.1653340,15.00
95.45,7,follower,-35.3632836,149.1653340,15.00
95.95,7,follower,-35.3632836,149.1653340,15.00
96.45,7,follower,-35.3632836,149.1653340,15.00
96.95,7,follower,-35.3632836,149.1653340,15.00
97.45,7,follower,-35.3632836,149.1653340,15.00
97.95,7,follower,-35.3632836,149.1653340,15.00
98.45,7,follower,-35.3632836,149.1653340,15.00
98.95,7,follower,-35.3632836,149.1653340,15.00
99.45,7,follower,-35.3632836,149.1653340,15.00
99.96,7,follower,-35.3632836,149.1653340,15.00
100.45,7,follower,-35.3632836,149.1653340,15.00
100.95,7,follower,-35.3632836,149.1653339,15.00
101.45,7,follower,-35.3632836,149.1653339,15.00
101.95,7,follower,-35.3632836,149.1653339,15.00
102.45,7,follower,-35.3632836,149.1653339,15.00
102.96,7,follower,-35.3632836,149.1653339,15.00
103.46,7,follower,-35.3632836,149.1653340,15.00
103.96,7,follower,-35.3632836,149.1653340,15.00
104.45,7,follower,-35.3632836,149.1653340,15.00
104.95,7,follower,-35.3632836,149.1653340,15.00
105.46,7,follower,-35.3632836,149.1653340,15.00
105.95,7,follower,-35.3632836,149.1653340,15.00
106.46,7,follower,-35.3632836,149.1653340,15.00
106.96,7,follower,-35.3632836,149.1653340,15.00
107.45,7,follower,-35.3632836,149.1653340,15.00
107.96,7,follower,-35.3632836,149.1653340,15.00
108.46,7,follower,-35.3632836,149.1653340,15.00
108.95,7,follower,-35.3632836,149.1653340,15.00
109.45,7,follower,-35.3632836,149.1653340,15.00
109.95,7,follower,-35.3632836,149.1653339,15.00
110.45,7,follower,-35.3632836,149.1653339,15.00
110.96,7,follower,-35.3632836,149.1653339,15.00
111.45,7,follower,-35.3632836,149.1653339,15.00
111.96,7,follower,-35.3632836,149.1653339,15.00
112.45,7,follower,-35.3632836,149.1653339,15.00
112.96,7,follower,-35.3632836,149.1653340,15.00
113.46,7,follower,-35.3632836,149.1653340,15.00
113.95,7,follower,-35.3632836,149.1653340,15.00
